time,action,metric0,metric2,metric1,metric3,metric4,metric5,metric6,metric7,metric8,metric9,metric10,metric11,metric12,metric13,metric14,metric15,metric16,metric17,metric18,metric19,metric20,metric21,metric22,metric23,metric24,metric25,metric26,metric27,metric28,metric29,metric30,metric31,metric32,metric33,metric34,metric35,metric36,metric37,metric38,metric39,metric40,metric41,metric42,metric43,metric44,metric45
1641874934048,-1,0.492151663732656,0.09446560515388373,6.0,0.8178138651224325,456338.75,3.517526666666667,805212.4969533333,351869.525,3.736023307835,604183.8999067949,204046.00579710145,2.134047627484058,350749.769620684,35.35,676050.7999999999,675962.8333333334,13565.833333333334,464.1666666666667,2.184835369333333E8,1.68820736E9,1.0516092507477333E12,2.828476358266667E9,1473.1833333333334,0.011416666666666667,17.780366666666666,1.1254108160000001E8,2.8416102375E8,7.437650908333333E7,54.666666666666664,57.666666666666664,57.666666666666664,9.61111111111111,91649.53333333334,-0.1459086861754357,16384.0,633.85,1.6418500442548332E9,24749.47891666667,0.7158279530988889,40.05,40.05,0.0,19.333333333333332,-0.14359206043405,3.2078333333333333,0.3
1641875237148,1,0.8138780564398337,0.09446560515388373,5.0,0.8075358869369053,542578.236,3.67542,957704.0246600001,410329.9117647059,3.285564060176471,704408.7217467185,228779.8180327869,1.790047867595082,393180.1840629684,31.889999999999997,688003.52,687907.3400000001,13548.8,437.2,2.0165259664000002E8,1.68820736E9,1.25220006395904E12,3.2322713345600004E9,1712.4899999999998,0.019979999999999998,20.70635,1.1532255232000001E8,2.8416102375E8,7.21931583E7,56.0,59.0,59.0,9.833333333333334,109659.08,-0.16793878232474252,16384.0,891.7,1.6418457313082001E9,29364.360219999995,0.967042844805,34.0,34.0,0.015,20.0,-0.16465657184078114,3.9978000000000002,0.25
1641875539685,0,0.5953285510162408,0.08659347139106008,6.0,0.6937438307319397,458723.8025,10.019448333333333,810184.7712724999,353554.4513392857,10.393698843424017,607921.1933111455,202093.52530612246,7.388297482776225,347878.79982883134,52.36875,698706.2333333333,698718.5,13571.904166666667,443.5416666666667,1.9307730516666666E8,1.68820736E9,1.0568429382314667E12,2.7758924960666666E9,1454.925,0.02485,17.642429166666666,1.0456415573333333E8,2.8416102375E8,6.7064200229166664E7,54.5,57.5,57.5,9.586111111111112,92182.8525,-0.1420060350354395,16384.0,1112.6333333333334,1.641850649509E9,24749.534604166667,0.89920492139,38.795,38.795,0.15,19.333333333333332,-0.13855665917359097,6.293458333333334,0.29
1641875842293,0,0.6236436505664298,0.09446560515388373,6.0,0.7671667378532286,462888.63666666666,11.134713333333334,819752.2960800001,356301.20499999996,11.204666360265,614951.2569090875,203663.59857142856,7.271598786302857,351910.0874738423,44.074999999999996,681771.6416666667,681648.5666666667,13563.966666666667,454.8333333333333,1.9535501546666667E8,1.68820736E9,1.0663362385237334E12,2.9153115673333335E9,1484.1166666666668,0.014216666666666667,18.013291666666667,1.056083968E8,2.8416102375E8,6.511822553333333E7,54.666666666666664,57.666666666666664,57.666666666666664,9.61111111111111,92849.68666666668,-0.14179017559984616,16384.0,1079.05,1.641850649509E9,25044.403466666667,0.823674082935,40.2,40.2,0.0,19.333333333333332,-0.1380417220129938,6.020333333333333,0.3
1641876144074,1,0.8949930213360655,0.09446560515388373,6.0,0.773561100640644,472154.1933333333,3.8654533333333334,835174.5348400001,363176.975,2.00762375825,626545.6042488099,207593.4457142857,1.1102063347142856,358541.7116667796,25.758333333333336,651698.0583333333,651650.3083333333,13564.983333333332,454.8333333333333,1.8068426973333335E8,1.68820736E9,1.0826436400469332E12,2.970279455866667E9,1514.5166666666667,0.013433333333333334,18.37486666666667,1.0750061226666667E8,2.8416102375E8,6.829322685000001E7,54.666666666666664,57.666666666666664,57.666666666666664,9.61111111111111,92879.16666666667,-0.1285175383345299,16384.0,945.6833333333334,1.641850649509E9,25344.404033333336,0.8230570100750001,40.2,40.2,0.0,19.333333333333332,-0.12495426730554171,5.326,0.3
1641876446667,1,0.8227356064912916,0.09446505993090934,7.0,0.7332971238700616,414054.78444444446,3.5490431746031743,730875.5797257143,345450.4987080103,1.435711640216279,595069.9754892132,203546.56407914765,0.8411782219828007,351019.8251147628,25.723809523809525,671404.2793650794,671393.0833333333,13557.42857142857,571.5714285714286,1.6897878526984125E8,1.68820736E9,9.442582818230857E11,2.599396417460317E9,1329.6087301587302,0.011304761904761904,16.116411111111113,1.0054524993015873E8,2.8416102375E8,6.067560330317461E7,52.42857142857143,55.42857142857143,55.42857142857143,9.238095238095237,79610.71428571429,-0.10937156313296947,16384.0,866.8619047619047,1.641854292116E9,22008.08159206349,0.4690972778988889,44.55,44.55,0.015,20.0,-0.10622990875841362,4.751952380952381,0.34500000000000003
1641876749634,0,0.7008175783404766,0.09328478508946018,8.0,0.7153616942716449,369754.9613888889,3.5670919444444444,651495.518135,329395.94396135263,4.3987495824719804,566735.6386573592,199431.7687134503,2.6290785227642544,343508.2739056017,27.17013888888889,688393.0027777777,688336.1333333333,13570.772222222222,594.8055555555555,1.5912768391111112E8,1.6647600355555556E9,8.392590069304889E11,2.3236374841E9,1192.7749999999999,0.013279166666666668,14.420438194444445,9.550898915555556E7,2.8416102375E8,5.957914964305556E7,56.875,59.875,59.875,9.979166666666666,69659.375,-0.22628081432655156,16384.0,773.6152777777778,1.64185706194E9,19541.162497222223,0.19076744793499995,49.4,49.4,0.015,20.5,-0.22381953703179708,4.9302222222222225,0.395
1641877052288,0,0.5838385199610461,0.09446560515388373,8.0,0.7300410633268855,376436.17000000004,3.6179375,662214.2747525,335195.96304347826,4.152648701389131,576113.2223853077,202943.35,2.4819022945105265,349188.172320928,26.9875,688543.3,688391.6,13561.6,606.625,1.587557767E8,1.68820736E9,8.509974001891555E11,2.342811998888889E9,1215.0819444444444,0.015197916666666665,14.658104861111113,9.652767573333333E7,2.8416102375E8,5.833295695E7,57.0,60.0,60.0,10.0,69659.375,-0.22922215642235752,16384.0,710.15,1.64185706194E9,19843.008625,0.163802336825,49.9,49.9,0.0,20.5,-0.22698498500109832,3.869375,0.4
1641877354459,-1,0.4484748511350988,0.09446560515388373,8.0,0.7304084368082856,381924.71,3.5167625,671008.8569349999,339960.39782608696,4.184060558160869,583814.5234479314,205828.1434210526,2.5019511003263157,353852.8623035305,26.91875,687925.9625,687805.2,13562.225,606.625,1.597119506E8,1.68820736E9,8.604859629567999E11,2.3486525226E9,1230.8125,0.005999999999999999,14.80288125,9.65729024E7,2.8416102375E8,6.0437069925E7,57.0,60.0,60.0,10.0,69659.375,-0.23419729818067603,16384.0,614.25,1.64185706194E9,20143.0086875,0.16392516165999999,49.9,49.9,0.0,20.5,-0.23236340288071455,3.37875,0.4
1641877657225,-1,0.3085193290162118,0.09446560515388373,7.0,0.7462442771381307,438047.5542857143,3.5109114285714287,769404.24598,364945.1906976744,3.841236773034884,626638.1239392058,215033.5726027397,2.231548665356164,369627.99207291746,26.714285714285715,672941.0071428571,672789.3285714285,13563.285714285714,571.5714285714286,1.7220915737142858E8,1.68820736E9,9.860769307501715E11,2.6325281366857142E9,1396.1928571428573,0.004664285714285714,16.787007142857142,1.0138463085714285E8,2.8416102375E8,6.303945297142857E7,56.0,59.0,59.0,9.833333333333334,79610.71428571429,-0.13041220793529204,16384.0,515.1428571428571,1.641854292116E9,23212.324985714284,0.42526236138,45.05,45.05,0.0,20.0,-0.12879402012186542,2.7381428571428574,0.35
1641877959856,-1,0.21766145081700855,0.09446560515388373,6.0,0.7741012553364267,508756.61333333334,3.47606,893962.1773466667,390592.625,3.37617583312,670885.4133946162,223264.7,1.8959723963014288,383896.19624463463,26.400000000000002,652601.8666666667,652676.2833333333,13565.333333333334,454.8333333333333,1.8670165026666665E8,1.68820736E9,1.1463295325525334E12,3.004803565866667E9,1604.7749999999999,0.005,19.300866666666668,1.0759632213333333E8,2.8416102375E8,6.877063788333334E7,54.666666666666664,57.666666666666664,57.666666666666664,9.61111111111111,92879.16666666667,-0.15764765861499605,16384.0,444.73333333333335,1.641850649509E9,27154.200500000003,0.639711733565,40.2,40.2,0.0,19.333333333333332,-0.1563643256429819,2.124,0.3
1641878262677,-1,0.3278667091712168,0.09446560515388373,5.0,0.8084009737798394,602466.772,3.491932,1058973.557384,453737.60294117645,3.376473123205882,779108.5327094133,248901.30967741937,1.8135417296887095,427848.7677532016,28.110000000000003,677119.5199999999,677131.98,13549.6,437.2,2.0527399712E8,1.68820736E9,1.36108406996992E12,3.4571602140799994E9,1864.9599999999998,0.0109,22.526410000000002,1.1537727488E8,2.8416102375E8,7.36190355E7,56.0,59.0,59.0,9.833333333333334,111226.0,-0.18752986041083258,16384.0,515.0222222222222,1.6418457313082001E9,32385.327346666665,0.90320083943,34.15,34.15,0.0,20.0,-0.18576435730533997,1.9994,0.25
1641878565009,-1,0.4879295468030865,0.08265740450964827,4.0,0.7158734854221577,707512.395,6.387490000000001,1245667.345225,519070.5428571429,9.22806915394643,890351.2282106902,259629.37161989795,6.625900907491327,445814.9801275577,52.2,734435.2,734447.5,13523.275,444.5,2.417725366E8,1.68820736E9,1.6251938668544E12,4.1779396026E9,2204.0625,0.013187500000000001,26.2425375,1.197034496E8,2.8416102375E8,7.647940555E7,58.0,61.0,61.0,10.1625,140277.79499999998,-0.2297759845989289,16384.0,1250.925,1.6418401695895E9,38255.43295,1.3359213328755555,28.28,28.28,0.045,21.0,-0.22618922251405252,2.678,0.2
1641878867806,1,0.8759562343807709,0.09131675164875427,3.0,0.8440762408954898,883227.48,10.8379,1562343.7867466668,621465.6045454546,10.870643360986364,1065706.6736456607,310829.3568181818,7.7134239262909094,533626.9110271084,83.23333333333333,809544.5333333333,809603.7666666666,13526.0,323.0,3.314160341333333E8,1.68820736E9,2.0731143738709336E12,4.341002636E9,2604.8,0.03813333333333333,31.405216666666664,1.3339101866666667E8,2.8416102375E8,9.445502326666667E7,56.0,59.0,59.0,9.827777777777778,191699.12000000002,-0.3042968540020928,16384.0,1651.2,1.6418309000306666E9,47826.9465,1.4952549659127778,21.75,21.75,0.0,20.0,-0.29938634796256225,6.528333333333332,0.15
1641879170670,0,0.7955541353069921,0.09446465101367855,4.0,0.7993721156336939,668105.9075,10.790088749999999,1187515.97115,491650.5455357143,11.446285210952679,847981.6968645978,264816.6139423077,8.362580724065316,457279.0407523805,95.3625,816134.95,815987.8,13553.8125,350.75,2.616854413E8,1.68820736E9,1.5678773460992E12,3.6237398077E9,1990.9750000000001,0.036034374999999993,24.206240625,1.18802432E8,2.8416102375E8,7.915823168125E7,53.75,56.75,56.75,9.458333333333334,144442.83625,-0.2237843918563438,16384.0,1615.98125,1.6418428928715E9,36139.7152375,1.373838946095,26.544999999999998,26.544999999999998,0.03,19.0,-0.21932593374591114,7.379875,0.19
1641879472108,1,0.9380478997280226,0.08501904463849536,4.0,0.7288105664045914,538879.3662857143,11.9871,962544.5973685714,407710.7130252101,12.937268211832773,707602.14356537,227319.3318501171,9.405253290390633,395003.2203747938,97.53428571428572,814724.6628571429,814792.0057142858,13560.34,283.6,2.7959228354285717E8,1.68820736E9,1.26630804586496E12,3.166222141325714E9,1622.3457142857144,0.05221571428571429,20.09950285714286,1.1111591936000001E8,2.8416102375E8,7.955018931714286E7,55.6,58.6,58.6,9.763333333333332,117239.07200000001,-0.16549632006625578,16384.0,1766.9142857142856,1.641850190467E9,29150.657131428576,1.3840210594950002,26.669999999999998,26.669999999999998,0.15,20.0,-0.16131941916875417,8.094914285714285,0.195
1641879774336,0,0.7121948045598654,0.08501828132633121,5.0,0.6886466223004392,296913.325,7.519220000000001,527898.804323,238420.4125,11.257369408542187,413608.3363039292,127363.2426388889,8.309836507507818,220922.65859912502,75.13250000000001,762661.24,762775.9400000001,13607.570000000002,299.585,2.8177193636E8,1.68820736E9,6.930155071078401E11,1.65156474776E9,892.6524999999999,0.054090000000000006,12.961612499999998,1.1128088575999999E8,2.8416102375E8,7.4180170025E7,55.660000000000004,58.660000000000004,58.660000000000004,9.776666666666667,63051.221,0.03034684096547662,16384.0,1297.185,1.6418642832898002E9,15346.697485,1.118550118785,31.994999999999997,31.994999999999997,0.135,20.0,0.035614102018452595,5.37715,0.24
1641880076760,1,0.9331363884873471,0.09446560515388373,5.0,0.8531776843515908,302654.52622222225,4.691807555555555,536788.241608,243768.56111111114,4.9041800693486115,420967.3884858198,130046.06925925925,2.579463391725741,224849.0465468058,36.410000000000004,695413.5111111111,695499.37,13602.311111111112,308.8,2.180505826488889E8,1.68820736E9,7.143322730860089E11,1.8190020430400002E9,944.25,0.040261111111111116,13.51836111111111,1.2681776014222221E8,2.8416102375E8,7.767385076888889E7,56.0,59.0,59.0,9.833333333333334,66762.36,0.04386789117479199,16384.0,1133.7622222222221,1.6418642832898002E9,15643.626502222221,1.0737422680583335,33.55,33.55,0.0,20.0,0.048689942045071766,6.2681555555555555,0.25
1641880379383,1,0.8921500164689091,0.09446496906041361,6.0,0.7951104232453888,262508.06925925927,3.684813703703704,463847.1171540741,231699.24825396825,1.5530972747444443,399075.21434213506,128757.1052910053,0.8538540420746031,222031.1049900582,27.530555555555555,658450.3555555556,658673.9740740741,13591.12962962963,352.8333333333333,1.7565967743703702E8,1.68820736E9,6.131750515749926E11,1.5886826792E9,819.8203703703704,0.021405555555555553,11.712544444444445,1.1535241102222222E8,2.8416102375E8,6.886021529814814E7,51.833333333333336,54.833333333333336,54.833333333333336,9.13888888888889,55635.3,0.04296120555307515,16384.0,946.6722222222223,1.641866916065667E9,13312.895975925929,0.8341671602833334,37.9,37.9,0.015,19.333333333333332,0.04686890439730903,5.363648148148148,0.29500000000000004
1641880682104,0,0.7254763504016308,0.09311609650882825,7.0,0.7693950021464108,233186.40126984127,3.565914603174603,410744.0939009524,220940.9418128655,1.640281125961988,379709.4047431156,127243.10218855219,0.940076726940825,218933.1806973233,27.192857142857143,677223.5912698413,677578.9865079365,13582.871428571429,462.42857142857144,1.6295140118095237E8,1.68820736E9,5.3981401350664124E11,1.4094529903238094E9,731.4976190476191,0.013105555555555554,10.360323015873016,1.0757358770793651E8,2.8416102375E8,6.296559681746031E7,50.142857142857146,53.142857142857146,53.142857142857146,8.857142857142858,47687.4,-0.11407073537210276,16384.0,802.0650793650793,1.641868839914E9,11692.421279365079,0.463983889785,42.75,42.75,0.015,20.0,-0.11126021005391541,4.253952380952382,0.34500000000000003
1641880984727,0,0.5232889363650743,0.09446560515388373,7.0,0.7841038465449961,239690.04,3.5220314285714287,421222.54456,226926.09210526315,4.13968935646579,389406.06593354343,130690.15606060607,2.378209029381818,224519.90875225817,27.87857142857143,678715.0857142856,678615.8428571429,13592.085714285715,462.42857142857144,1.6312992902857143E8,1.68820736E9,5.510829366125714E11,1.4193812421714287E9,749.907142857143,0.00915,10.549114285714285,1.0822721828571428E8,2.8416102375E8,6.647828397142857E7,56.0,59.0,59.0,9.833333333333334,47687.4,-0.12130197522113302,16384.0,676.6,1.641868839914E9,11994.527428571428,0.42549161035500005,43.25,43.25,0.0,20.0,-0.11901879526811852,3.587,0.35
1641881287129,-1,0.3244328555712262,0.09446560515388373,7.0,0.7848850965050628,243952.08285714287,3.50958,428087.2834685715,230848.30526315788,4.327288600536842,395779.65792625165,132949.4590909091,2.4897741419500004,228192.10909843884,27.607142857142858,677953.6,678048.4142857144,13593.285714285714,462.42857142857144,1.6373046079999998E8,1.68820736E9,5.585038437814857E11,1.4241073201142857E9,761.3857142857142,0.004921428571428571,10.647871428571426,1.082714550857143E8,2.8416102375E8,6.444433258571429E7,56.0,59.0,59.0,9.83095238095238,47687.4,-0.1296219646628847,16384.0,533.6142857142858,1.641868839914E9,12294.53067142857,0.42653740640999993,43.25,43.25,0.0,20.0,-0.1280378642694808,3.3127142857142857,0.35
1641881590393,-1,0.22178977421455076,0.09446560515388373,6.0,0.8122730277023725,284757.85333333333,3.4682066666666667,499661.4224966667,250760.57428571428,3.9678839849742857,429918.67209077545,139350.55714285714,2.2002634077507937,239177.7484365985,27.53333333333333,658675.3333333334,658662.5916666667,13598.666666666666,352.8333333333333,1.7825569146666667E8,1.68820736E9,6.517651494229333E11,1.6166431516000001E9,875.5250000000001,0.0073083333333333325,12.265516666666665,1.1599361706666666E8,2.8416102375E8,6.871641993333334E7,54.666666666666664,57.666666666666664,57.666666666666664,9.61111111111111,55635.3,0.010706997924925821,16384.0,457.3666666666666,1.641866916065667E9,14517.848933333333,0.824483238975,38.4,38.4,0.0,19.333333333333332,0.012189008259113418,2.1243333333333334,0.3
1641881893249,-1,0.3195345168215514,0.09446560515388373,5.0,0.8544330580617722,338920.2408888889,3.494380444444444,595168.0689431111,272089.7753472222,3.6421783418559026,466765.95005223283,145155.7635185185,1.9601607700594443,249291.39000120963,29.385555555555555,684533.2444444444,684565.7755555555,13605.4,308.8,1.9547249648E8,1.68820736E9,7.772382720455111E11,1.8560950154488888E9,1018.1566666666668,0.0046411111111111115,14.386316666666668,1.2699150335999998E8,2.8416102375E8,7.150217136444445E7,56.0,59.0,59.0,9.833333333333334,66762.36,0.01453472187735932,16384.0,517.1,1.6418642832898002E9,17461.60701111111,1.150771306,33.55,33.55,0.0,20.0,0.016398495442879198,3.010466666666667,0.25
1641882196122,-1,0.6716808053887438,0.09446560515388373,4.0,0.8294841080452677,418164.255,3.522405,734889.3107,330109.73846153845,3.100434426684615,566724.6678425864,165101.8153846154,1.5411234602653845,283761.65580391913,29.8625,657742.6,657780.6000000001,13592.0,296.5,1.851933808E8,1.68820736E9,9.54865287168E11,2.2312631326E9,1238.5875,0.010562499999999999,17.7009125,1.177140736E8,2.8416102375E8,6.780506127499999E7,54.0,57.0,57.0,9.5,80821.3,0.03349084826385845,16384.0,768.625,1.6418604852055001E9,21570.904975,1.334966907921111,27.5,27.5,0.0,19.0,0.03696319704946767,3.31,0.2
1641882498726,2,1.2883575056094634,0.09446560515388373,3.0,0.8268492212436852,549461.4133333333,3.5713799999999996,963145.1100933333,423155.39,3.15508865717,723996.2338166318,206475.66829268294,1.5630084751195121,353655.1763448484,30.48333333333333,686248.1166666667,686394.7000000001,13570.333333333334,250.66666666666666,2.1635359066666666E8,1.68820736E9,1.2517895744170667E12,2.607632838933333E9,1590.9166666666667,0.011533333333333333,21.90595,1.1938911573333333E8,2.8416102375E8,7.570949496666667E7,56.0,59.0,59.0,9.833333333333334,105142.2,0.060922173212133605,16384.0,1233.6333333333334,1.6418543564759998E9,28002.117766666666,1.536215187615,21.0,21.0,0.0,20.0,0.0668544381763097,4.2459999999999996,0.15
1641882801714,2,1.0296223907602287,0.09446407852955545,5.0,0.7060487312145447,340338.6221111111,3.589620666666667,594972.1575638889,335743.59017094015,3.4107114316097222,573394.0838756668,185782.37440898345,1.877293486042376,317627.6174003407,27.77555555555556,677955.7155555555,677954.0955555555,13524.122222222222,420.6,1.6607056105333334E8,1.68820736E9,7.697382547273956E11,1.7901457431511111E9,1009.7077777777779,0.021672777777777777,13.8250425,9.699856611555555E7,2.8416102375E8,6.117532535333333E7,47.6,50.6,50.6,8.433333333333334,63085.32,0.04889984262375034,16384.0,1010.7538888888888,1.6418656150233998E9,17049.825209444443,1.12512600652,29.23,29.23,0.015,20.0,0.05333665256219522,4.541472222222223,0.23500000000000001
1641883104694,1,0.8702154950302963,0.09446560515388373,7.0,0.6412831246476188,251365.7807142857,4.09658,438845.0721014286,273280.3015151516,3.1710663025318184,466500.86582865287,167050.9685185185,1.9049399200908728,285465.7128983712,24.314285714285713,598252.4642857143,598340.4428571429,13537.4,366.67857142857144,1.423042176E8,1.68820736E9,5.642579120713143E11,1.3843671330285714E9,760.9392857142857,0.022430357142857148,10.435264285714284,8.749519725714286E7,2.8416102375E8,5.4905809821428575E7,47.714285714285715,50.714285714285715,50.714285714285715,8.452380952380953,45060.94285714286,0.051546002819581514,16384.0,882.6535714285714,1.6418705268318572E9,12433.387275,0.5397541242411112,39.14277777777778,39.2,0.06,17.714285714285715,0.05590724978566351,4.752202380952381,0.335
1641883407943,0,0.7045789835766813,0.09446493725574011,8.0,0.631132027883907,227067.88777777777,4.528329166666667,396860.4369752778,258375.15864197531,6.4288357386290125,442026.0968279591,163229.66686159844,4.052139056038792,279543.4456880229,26.874305555555555,625891.2909722222,625765.4333333333,13558.293055555556,437.40277777777777,1.351239022222222E8,1.68820736E9,5.062373015552E11,1.2847129613555555E9,698.0055555555556,0.0152875,9.618854166666667,8.626849137777779E7,2.8416102375E8,5.4289592775E7,52.875,55.875,55.875,9.3125,39428.325,-0.08943738663080893,16384.0,814.9375,1.641872099542875E9,11163.571959722221,0.190999732245,45.05,45.05,0.015,18.5,-0.0858740268887471,4.615319444444444,0.395
1641883709801,0,0.7204851252391754,0.09446560515388373,8.0,0.6427251963657348,234902.3125,3.6950825000000003,409572.9617075,267077.6305555555,2.0531252496416665,456191.2707865321,168727.52456140352,1.2899204873157895,288496.1123994298,24.8125,622917.14375,622965.70625,13546.65,451.5,1.365239688E8,1.68820736E9,5.198407139328E11,1.3143250612E9,727.975,0.0143375,9.99108125,8.73547392E7,2.8416102375E8,5.492437195E7,53.0,56.0,56.0,9.333333333333334,39428.325,-0.08657559628101263,16384.0,794.725,1.641872099542875E9,11461.6681875,0.16421331977,45.55,45.55,0.0,18.5,-0.08298878585946326,5.232375,0.4
1641884011646,-1,0.6990538105912559,0.09446560515388373,8.0,0.644220290506649,242666.40500000003,3.5886825,422091.2253525,275704.38611111115,1.983715355311111,470122.49306581664,174177.58245614034,1.2448478802385965,297300.91355033696,24.775,622729.71875,622988.85625,13547.2375,451.5,1.3805472E8,1.68820736E9,5.332918861824E11,1.3237346831E9,754.84375,0.017856249999999997,10.333843749999998,8.73997952E7,2.8416102375E8,5.57470517125E7,53.0,56.0,56.0,9.333333333333334,39428.325,-0.0869975020488433,16384.0,770.7375,1.641872099542875E9,11761.6680375,0.164110163305,45.55,45.55,0.0,18.5,-0.08343624534619556,5.0725,0.4
1641884314611,-1,0.6885469606536981,0.09446560515388373,7.0,0.6694535972368394,282098.8628571428,3.5963485714285715,489965.38200000004,305813.8787878788,4.943380826115152,520927.86176130234,186938.51666666666,2.9784425501425926,318751.12773957173,25.7,600767.4785714286,600770.0,13546.342857142856,370.85714285714283,1.4742041554285714E8,1.68820736E9,6.176852635062858E11,1.4644002250285716E9,863.4714285714286,0.019735714285714284,11.831692857142857,9.189593965714286E7,2.8416102375E8,5.898742141428571E7,51.42857142857143,54.42857142857143,54.42857142857143,9.071428571428571,45060.94285714286,0.04281594496822045,16384.0,768.1714285714286,1.6418705268318572E9,13637.624014285715,0.42662538707,40.7,40.7,0.0,17.714285714285715,0.047043917600516995,3.953142857142857,0.35
1641884617377,-1,0.6483549226658935,0.09446560515388373,6.0,0.69101769159718,330265.80666666664,3.5401000000000002,573060.2284266667,337542.26333333337,4.547510681006667,574483.6066565098,198610.1588235294,2.6283273193862744,338362.6913459523,26.166666666666668,610887.0499999999,611116.7416666667,13542.966666666667,389.6666666666667,1.5791587266666666E8,1.68820736E9,7.225777586176E11,1.6534443110666666E9,992.0916666666667,0.012625000000000003,13.684758333333333,9.6827136E7,2.8416102375E8,6.0308477550000004E7,52.0,55.0,55.0,9.163888888888888,52571.1,0.0415475358878469,16384.0,720.5666666666666,1.6418684801291666E9,15983.782266666667,0.82506393501,35.85,35.85,0.0,18.0,0.045749082384419916,3.4043333333333337,0.3
1641884920526,-1,0.42369649428062256,0.09446560515388373,5.0,0.733391767221366,393417.148,3.5200039999999997,682570.1841879999,372364.4185185185,4.271723900007408,633590.6968494161,209514.5,2.355788481041667,356848.3640917449,29.26,679587.2,679478.0599999999,13539.6,420.6,1.716239664E8,1.68820736E9,8.6203399405568E11,1.8724068316799998E9,1169.37,0.005730000000000001,15.57483,9.932265472E7,2.8416102375E8,6.80664786E7,56.0,59.0,59.0,9.833333333333334,63085.32,0.02043519708933445,16384.0,613.62,1.6418656150233998E9,19146.76708,1.0602982388700002,31.0,31.0,0.0,20.0,0.02282813860748729,2.4072,0.25
1641885222940,-1,0.31626919856827185,0.09446560515388373,4.0,0.7806908837166076,481024.57,3.5003450000000003,835463.94878,409966.49583333335,3.9490015314125,697969.9248442344,218709.92666666664,2.054947727493333,372728.7226744557,28.975,650444.0625,650238.7,13532.75,316.25,1.883454476E8,1.68820736E9,1.0587528757248E12,2.2164433607999997E9,1397.9625,0.0042,18.720475,1.07089408E8,2.8416102375E8,6.9086004775E7,54.0,57.0,57.0,9.5,78856.65,0.015391299034565419,16384.0,514.65,1.64186139301575E9,23686.905975,1.213931730365,26.15,26.15,0.0,19.0,0.017336769536861682,1.73475,0.2
1641885525658,0,0.48933486071024684,0.09446560515388373,3.0,0.8281466699155141,624633.1733333333,3.51202,1086125.61114,479428.31000000006,3.081474506185,816622.4743046145,233933.26341463416,1.493327964009756,398870.7044229561,30.98333333333333,689237.0666666668,689227.7666666667,13522.033333333333,299.0,2.169676056E8,1.68820736E9,1.3825384382464001E12,2.769679437866667E9,1771.9833333333333,0.0048,23.997316666666666,1.1946530133333333E8,2.8416102375E8,7.449451636666666E7,56.0,59.0,59.0,9.833333333333334,105142.2,0.022838096493679124,16384.0,630.5,1.6418543564759998E9,31032.1191,1.5517745092583335,21.0,21.0,0.0,20.0,0.025524229896342492,2.287,0.15
1641885827515,1,0.8032824781796988,0.09131675164875427,3.0,0.8019967155257763,630362.66,8.543726666666666,1096891.931,483608.05,10.40117809789,824776.0627153736,230354.21488095238,7.255862771707738,393269.9048278321,68.14999999999999,749359.4666666667,749789.5333333333,13522.533333333333,299.0,2.5211055653333333E8,1.68820736E9,1.39767840768E12,2.9116077813333335E9,1798.2,0.016316666666666667,24.32995,1.2080851626666667E8,2.8416102375E8,7.635346986666666E7,56.0,59.0,59.0,9.833333333333334,107132.02666666666,0.03806366092600564,16384.0,1485.1666666666667,1.6418543564759998E9,31332.1214,1.5515213503444445,21.119999999999997,21.119999999999997,0.015,20.0,0.044418125640936675,3.3646666666666665,0.15
1641886130416,1,0.9419297351545897,0.09446465101367855,4.0,0.7982060653148888,478599.88875000004,8.3984475,834770.077865,376731.85576923075,10.150961297391346,644194.0024648358,199954.2433673469,7.247164379197449,342283.11794887134,36.790625,654199.109375,654433.95,13552.5,277.25,2.008785138E8,1.68820736E9,1.0686662443008E12,2.3802420641E9,1384.95625,0.03914375,19.007103125,1.141292032E8,2.8416102375E8,7.226236714375E7,53.75,56.75,56.75,9.458333333333334,84461.065,0.044081485963291464,16384.0,1118.29375,1.64186222510675E9,23769.9547125,1.281092969825,25.855,25.855,0.09,19.0,0.04887289152635568,6.850125,0.19
1641886432587,2,0.9672703124687605,0.09446484184171959,5.0,0.766288968390468,392807.908,3.914441,684302.620369,346302.43620689656,2.4332854469887932,591822.3177122277,193183.5028846154,1.3054650892968407,330499.39382499986,27.3125,624246.24,624340.62,13548.095000000001,324.0,1.9158487148E8,1.68820736E9,8.7236834492416E11,1.98812583628E9,1144.96,0.015684999999999998,15.677464999999998,1.0364915712E8,2.8416102375E8,6.874360112E7,49.4,52.4,52.4,8.733333333333333,67603.72,0.04901042743065417,16384.0,1003.49,1.6418670067522E9,19285.04008,1.09137556013,30.915,30.915,0.015,18.4,0.05344790015481114,5.811999999999999,0.24
